PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
24141;"Aparcamiento para residentes. Valle de Suchil";"";"";"";"";"Plazas: 1.126 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=22526545f951c010VgnVCM2000000c205a0aRCRD";"ARAPILES";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28015";"2";"ARAPILES";"7";"CHAMBERI";"439962";"4476026";"40.4327140924793";"-3.70783765600394";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13523;"Aparcamiento para residentes. Valpara�so";"";"";"";"";"Plazas: 582 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=61d57339ae51c010VgnVCM2000000c205a0aRCRD";"HERREROS DE TEJADA";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28016";"4";"HISPANOAMERICA";"5";"CHAMARTIN";"442313";"4478482";"40.455004277244925";"-3.680344106308375";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13623;"Aparcamiento para residentes. Vasconcelos";"";"";"";"";"Plazas: 300 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f79a7339ae51c010VgnVCM2000000c205a0aRCRD";"JOSE VASCONCELOS";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28046";"6";"CASTILLA";"5";"CHAMARTIN";"441789";"4480273";"40.4710989453583";"-3.68668849288348";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13513;"Aparcamiento para residentes. Vicente Gaceo";"";"";"";"";"Plazas: 268 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67017339ae51c010VgnVCM2000000c205a0aRCRD";"VICENTE GACEO";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28029";"4";"ALMENARA";"6";"TETUAN";"441658";"4480512";"40.4732429497997";"-3.68824841198335";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13606;"Aparcamiento para residentes. Villa Rosa";"";"";"";"";"Plazas: 205 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=544015cbed51c010VgnVCM2000000c205a0aRCRD";"LAS PEDRO�ERAS";"CALLE";"V";"42";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"446540";"4479802";"40.4671801613405";"-3.63060029600734";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13607;"Aparcamiento para residentes. Villacarlos";"";"";"";"";"Plazas: 316 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd217339ae51c010VgnVCM2000000c205a0aRCRD";"VILLACARLOS";"";"V";"10";"";"";"";"";"MADRID";"MADRID";"28032";"1";"CASCO H.VICALVARO";"19";"VICALVARO";"448420";"4473006";"40.4060711909959";"-3.60788043711702";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13608;"Aparcamiento para residentes. Villaescusa";"";"";"";"";"Plazas: 228 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=04517339ae51c010VgnVCM2000000c205a0aRCRD";"MATAMOROSA";"CALLE";"V";"2";"-2";"";"";"";"MADRID";"MADRID";"28017";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"446599";"4474501";"40.41943124968532";"-3.6294595362862476";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13609;"Aparcamiento para residentes. Villaman�n I";"";"";"";"";"Plazas: 195 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a717339ae51c010VgnVCM2000000c205a0aRCRD";"VILLAMANIN";"CALLE";"V";"37";"";"";"";"";"MADRID";"MADRID";"28011";"3";"LUCERO";"10";"LATINA";"436074";"4473114";"40.4061952854288";"-3.75337659955903";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13528;"Aparcamiento para residentes. Villaman�n II";"";"";"";"";"Plazas: 307 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0a17339ae51c010VgnVCM2000000c205a0aRCRD";"VILLAMANIN";"CALLE";"V";"50";"";"";"";"";"MADRID";"MADRID";"28011";"3";"LUCERO";"10";"LATINA";"436005";"4473083";"40.4059045304646";"-3.75418319828382";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
81866;"Aparcamiento para residentes. Virgen de Ar�nzazu";"";"";"";"";"Plazas: 238 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e07bdc85c01c010VgnVCM2000000c205a0aRCRD";"VIRGEN DE ARANZAZU";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28034";"6";"VALVERDE";"8";"FUENCARRAL-EL PARDO";"441537";"4481990";"40.486552891873416";"-3.689816678148437";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13610;"Aparcamiento para residentes. Virgen de La Alegr�a";"";"";"";"";"Plazas: 138 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f6c17339ae51c010VgnVCM2000000c205a0aRCRD";"VIRGEN DE LA ALEGRIA";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28027";"4";"CONCEPCION";"15";"CIUDAD LINEAL";"444300";"4476142";"40.43406048233506";"-3.656701823170881";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13612;"Aparcamiento para residentes. Virgen de La Roca I";"";"";"";"";"Plazas: 172 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4de17339ae51c010VgnVCM2000000c205a0aRCRD";"VIRGEN DE LA ROCA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28027";"4";"CONCEPCION";"15";"CIUDAD LINEAL";"444173";"4476158";"40.43419545405507";"-3.658200551748118";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13613;"Aparcamiento para residentes. Virgen de La Roca II";"";"";"";"";"Plazas: 203 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=93127339ae51c010VgnVCM2000000c205a0aRCRD";"VIRGEN DE LA ROCA";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28027";"4";"CONCEPCION";"15";"CIUDAD LINEAL";"444240";"4476280";"40.43529607700225";"-3.6574250978353193";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13639;"Aparcamiento para residentes. Virgen de Lourdes";"";"";"";"";"Plazas: 296 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9327339ae51c010VgnVCM2000000c205a0aRCRD";"VIRGEN DE LOURDES";"CALLE";"NUM";"40";"";"";"";"";"MADRID";"MADRID";"28027";"4";"CONCEPCION";"15";"CIUDAD LINEAL";"444260";"4476355";"40.43597661134019";"-3.657195189643075";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13611;"Aparcamiento para residentes. Virgen del Puerto";"";"";"";"";"Plazas: 793 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b2937339ae51c010VgnVCM2000000c205a0aRCRD";"VIRGEN DEL PUERTO";"PASEO";"V";"7";"";"";"";"";"MADRID";"MADRID";"28005";"1";"IMPERIAL";"2";"ARGANZUELA";"438832";"4473898";"40.4134630479791";"-3.72094736367542";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
7397971;"Aparcamiento para Residentes. Virgen del Romero";"";"";"";"";"Plazas: 404 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc0259c4f79d4410VgnVCM1000000b205a0aRCRD";"VIRGEN DEL ROMERO";"PLAZA";"V";"9";"";"";"";"";"MADRID";"MADRID";"28027";"4";"CONCEPCION";"15";"CIUDAD LINEAL";"444780";"4476616";"40.43836519890891";"-3.6510870622808604";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13614;"Aparcamiento para residentes. Vista Alegre";"";"";"";"";"Plazas: 402 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa6015cbed51c010VgnVCM2000000c205a0aRCRD";"PLAZA DE TOROS";"AVENIDA";"V";"";"";"";"";"";"MADRID";"MADRID";"28025";"4";"VISTA ALEGRE";"11";"CARABANCHEL";"437212";"4470848";"40.385867288174";"-3.73973577923161";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13493;"Aparcamiento para residentes. Vital Aza";"";"";"";"";"Plazas: 202 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=30627339ae51c010VgnVCM2000000c205a0aRCRD";"VITAL AZA";"CALLE";"V";"10";"-2";"";"";"";"MADRID";"MADRID";"28017";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"445345";"4475767";"40.43074926440721";"-3.6443505402381953";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
61831;"Aparcamiento para residentes. V�a Carpetana";"";"";"";"";"Plazas: 309 Abierto 24 horas  Titularidad: Ayuntamietno de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6dec2c6e051c010VgnVCM2000000c205a0aRCRD";"VIA CARPETANA";"CALLE";"V";"209";"";"";"";"";"MADRID";"MADRID";"28047";"4";"VISTA ALEGRE";"11";"CARABANCHEL";"436812";"4471123";"40.3883114090483";"-3.74448284806632";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13514;"Aparcamiento para residentes. �ngel Carbajo";"";"";"";"";"Plazas: 469 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fd37339ae51c010VgnVCM2000000c205a0aRCRD";"ANGEL CARBAJO";"PLAZA";"V";"6";"";"";"";"";"MADRID";"MADRID";"28020";"3";"CASTILLEJOS";"6";"TETUAN";"441127";"4479298";"40.4622702219855";"-3.69439752488649";"S/T";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13463;"Aparcamiento p�blico. Plaza de Espa�a";"";"";"";"";"Plazas: 800 (hasta 535 abonados) Abierto 24 horas    Titularidad: Ayuntamiento de Madrid  Gesti�n: Empresa Municipal de Transportes (EMT) (m�s informaci�n)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb977339ae51c010VgnVCM2000000c205a0aRCRD";"ESPA�A";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28008";"1";"PALACIO";"1";"CENTRO";"439641";"4475037";"40.4237811996075";"-3.71152321262521";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 

