PK,NOMBRE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,DIRECCION,wikidata_calle,NUM,PLANTA,ORIENTACION,LOCALIDAD,wikidata_localidad,COMUNIDAD AUTONOMA,wikidata_provincia,CODIGO-POSTAL,COD-BARRIO,BARRIO,wikidata_barrio,COD-DISTRITO,DISTRITO,wikidata_distrito,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,EMAIL
13511,Aparcamiento para residentes. Tembleque,Plazas: 562 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74907339ae51c010VgnVCM2000000c205a0aRCRD,CALLE TEMBLEQUE,,106,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28024,4,Aluche,https://wikidata.org/entity/Q31140,10,Latina,https://wikidata.org/entity/Q794954,435176,4471515,40.3917164795896,-3.76379557097787,,
13547,Aparcamiento para residentes. Tomelloso,Plazas: 213 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cab07339ae51c010VgnVCM2000000c205a0aRCRD,CALLE TOMELLOSO,,2,-4,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28026,4,Almendrales,https://wikidata.org/entity/Q9604761,12,Usera,https://wikidata.org/entity/Q953368,440748,4470436,40.38241200852226,-3.6980492843158093,,
13489,Aparcamiento para residentes. Uruguay,Plazas: 246 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11e07339ae51c010VgnVCM2000000c205a0aRCRD,CALLE URUGUAY,,16,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28016,4,Hispanoamérica,https://wikidata.org/entity/Q3814573,5,Chamartín,https://wikidata.org/entity/Q1766348,442939,4478467,40.45491579186842,-3.6729545093535205,,
13559,Aparcamiento para residentes. Valladolid,Plazas: 421 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=101215cbed51c010VgnVCM2000000c205a0aRCRD,"Avenida de Valladolid, Madrid",https://wikidata.org/entity/Q29903461,10,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28008,1,Casa de Campo,https://wikidata.org/entity/Q16302441,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,437993,4475786,40.430403855192,-3.73101574319727,,
24141,Aparcamiento para residentes. Valle de Suchil,Plazas: 1.126 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=22526545f951c010VgnVCM2000000c205a0aRCRD,calle de Arapiles,https://wikidata.org/entity/Q27243804,12,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28015,2,Arapiles,https://wikidata.org/entity/Q10856744,7,Chamberí,https://wikidata.org/entity/Q1763370,439962,4476026,40.4327140924793,-3.70783765600394,,
13523,Aparcamiento para residentes. Valparaíso,Plazas: 582 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=61d57339ae51c010VgnVCM2000000c205a0aRCRD,CALLE HERREROS DE TEJADA,,20,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28016,4,Hispanoamérica,https://wikidata.org/entity/Q3814573,5,Chamartín,https://wikidata.org/entity/Q1766348,442313,4478482,40.455004277244925,-3.680344106308375,,
13623,Aparcamiento para residentes. Vasconcelos,Plazas: 300 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f79a7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE JOSE VASCONCELOS,,3,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28046,6,Castilla,https://wikidata.org/entity/Q3813735,5,Chamartín,https://wikidata.org/entity/Q1766348,441789,4480273,40.4710989453583,-3.68668849288348,,
13513,Aparcamiento para residentes. Vicente Gaceo,Plazas: 268 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67017339ae51c010VgnVCM2000000c205a0aRCRD,CALLE VICENTE GACEO,,19,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28029,4,Almenara,https://wikidata.org/entity/Q2265427,6,Tetuán,https://wikidata.org/entity/Q1773540,441658,4480512,40.4732429497997,-3.68824841198335,,
13606,Aparcamiento para residentes. Villa Rosa,Plazas: 205 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=544015cbed51c010VgnVCM2000000c205a0aRCRD,CALLE LAS PEDROÑERAS,,42,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28043,3,Canillas,https://wikidata.org/entity/Q9694341,16,Hortaleza,https://wikidata.org/entity/Q1928529,446540,4479802,40.4671801613405,-3.63060029600734,,
13607,Aparcamiento para residentes. Villacarlos,Plazas: 316 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd217339ae51c010VgnVCM2000000c205a0aRCRD,VILLACARLOS,,10,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28032,1,Casco Histórico de Vicálvaro,https://wikidata.org/entity/Q16544374,19,Vicálvaro,https://wikidata.org/entity/Q589403,448420,4473006,40.4060711909959,-3.60788043711702,,
13608,Aparcamiento para residentes. Villaescusa,Plazas: 228 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=04517339ae51c010VgnVCM2000000c205a0aRCRD,CALLE MATAMOROSA,,2,-2,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28017,2,Pueblo Nuevo,https://wikidata.org/entity/Q71753,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,446599,4474501,40.41943124968532,-3.6294595362862476,,
13609,Aparcamiento para residentes. Villamanín I,Plazas: 195 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a717339ae51c010VgnVCM2000000c205a0aRCRD,CALLE VILLAMANIN,,37,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28011,3,Lucero,https://wikidata.org/entity/Q31162,10,Latina,https://wikidata.org/entity/Q794954,436074,4473114,40.4061952854288,-3.75337659955903,,
13528,Aparcamiento para residentes. Villamanín II,Plazas: 307 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0a17339ae51c010VgnVCM2000000c205a0aRCRD,CALLE VILLAMANIN,,50,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28011,3,Lucero,https://wikidata.org/entity/Q31162,10,Latina,https://wikidata.org/entity/Q794954,436005,4473083,40.4059045304646,-3.75418319828382,,
81866,Aparcamiento para residentes. Virgen de Aránzazu,Plazas: 238 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e07bdc85c01c010VgnVCM2000000c205a0aRCRD,CALLE VIRGEN DE ARANZAZU,,23,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28034,6,Valverde,https://wikidata.org/entity/Q31132,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,441537,4481990,40.486552891873416,-3.689816678148437,,
13610,Aparcamiento para residentes. Virgen de La Alegría,Plazas: 138 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f6c17339ae51c010VgnVCM2000000c205a0aRCRD,CALLE VIRGEN DE LA ALEGRIA,,19,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28027,4,Concepción,https://wikidata.org/entity/Q11915156,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444300,4476142,40.43406048233506,-3.656701823170881,,
13612,Aparcamiento para residentes. Virgen de La Roca I,Plazas: 172 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4de17339ae51c010VgnVCM2000000c205a0aRCRD,CALLE VIRGEN DE LA ROCA,,4,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28027,4,Concepción,https://wikidata.org/entity/Q11915156,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444173,4476158,40.43419545405507,-3.658200551748118,,
13613,Aparcamiento para residentes. Virgen de La Roca II,Plazas: 203 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=93127339ae51c010VgnVCM2000000c205a0aRCRD,CALLE VIRGEN DE LA ROCA,,6,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28027,4,Concepción,https://wikidata.org/entity/Q11915156,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444240,4476280,40.43529607700225,-3.6574250978353193,,
13639,Aparcamiento para residentes. Virgen de Lourdes,Plazas: 296 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9327339ae51c010VgnVCM2000000c205a0aRCRD,CALLE VIRGEN DE LOURDES,,40,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28027,4,Concepción,https://wikidata.org/entity/Q11915156,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444260,4476355,40.43597661134019,-3.657195189643075,,
13611,Aparcamiento para residentes. Virgen del Puerto,Plazas: 793 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b2937339ae51c010VgnVCM2000000c205a0aRCRD,"Paseo de la Virgen del Puerto, Madrid",https://wikidata.org/entity/Q6065659,7,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28005,1,Imperial,https://wikidata.org/entity/Q3773740,2,Arganzuela,https://wikidata.org/entity/Q2000929,438832,4473898,40.4134630479791,-3.72094736367542,,
7397971,Aparcamiento para Residentes. Virgen del Romero,Plazas: 404 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc0259c4f79d4410VgnVCM1000000b205a0aRCRD,PLAZA VIRGEN DEL ROMERO,,9,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28027,4,Concepción,https://wikidata.org/entity/Q11915156,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444780,4476616,40.43836519890891,-3.6510870622808604,,
13614,Aparcamiento para residentes. Vista Alegre,Plazas: 402 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa6015cbed51c010VgnVCM2000000c205a0aRCRD,AVENIDA PLAZA DE TOROS,,,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28025,4,Vista Alegre,https://wikidata.org/entity/Q3813741,11,Carabanchel,https://wikidata.org/entity/Q1001991,437212,4470848,40.385867288174,-3.73973577923161,,
13493,Aparcamiento para residentes. Vital Aza,Plazas: 202 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=30627339ae51c010VgnVCM2000000c205a0aRCRD,CALLE VITAL AZA,,10,-2,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28017,2,Pueblo Nuevo,https://wikidata.org/entity/Q71753,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,445345,4475767,40.43074926440721,-3.6443505402381953,,
61831,Aparcamiento para residentes. Vía Carpetana,Plazas: 309 Abierto 24 horas  Titularidad: Ayuntamietno de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6dec2c6e051c010VgnVCM2000000c205a0aRCRD,CALLE VIA CARPETANA,,209,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28047,4,Vista Alegre,https://wikidata.org/entity/Q3813741,11,Carabanchel,https://wikidata.org/entity/Q1001991,436812,4471123,40.3883114090483,-3.74448284806632,,
13514,Aparcamiento para residentes. Ángel Carbajo,Plazas: 469 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fd37339ae51c010VgnVCM2000000c205a0aRCRD,PLAZA ANGEL CARBAJO,,6,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28020,3,Castillejos,https://wikidata.org/entity/Q11913212,6,Tetuán,https://wikidata.org/entity/Q1773540,441127,4479298,40.4622702219855,-3.69439752488649,S/T,
13463,Aparcamiento público. Plaza de España,Plazas: 800 (hasta 535 abonados) Abierto 24 horas    Titularidad: Ayuntamiento de Madrid  Gestión: Empresa Municipal de Transportes (EMT) (más información),0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb977339ae51c010VgnVCM2000000c205a0aRCRD,plaza de España,https://wikidata.org/entity/Q1326261,1,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28008,1,Palacio,https://wikidata.org/entity/Q2136510,1,Centro,https://wikidata.org/entity/Q1763376,439641,4475037,40.4237811996075,-3.71152321262521,,
