ID_MEDIDA;ANO;MES;ID;TIPOEDIFICIO;EDIFICIO;DIRECCION;DISTRITO;CODIGO_DISTRITO;BARRIO;CODIGO_BARRIO;COORDENADA_X;COORDENADA_Y;LONGITUD;LATITUD;SENSOR;TIPO;CLASE;GRUPO;UNIDADES;CONSUMO
9936;2023;1;1745;Centros sociales;Apartamentos Tutelados Retiro;CALLE  JOSE MARTINEZ DE VELASCO,  22  28007  MADRID;RETIRO;3;ESTRELLA;33;443335.26;4473987.32;-3.667718515921123;40.41481944595919;[Apartamentos tutelados Retiro][1745] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;21252.50586
9937;2023;1;1745;Centros sociales;Apartamentos Tutelados Retiro;CALLE  JOSE MARTINEZ DE VELASCO,  22  28007  MADRID;RETIRO;3;ESTRELLA;33;443335.26;4473987.32;-3.667718515921123;40.41481944595919;[Apartamentos tutelados Retiro][1745] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;4296.500977
9938;2023;1;2258;Centros culturales y bibliotecas;Biblioteca Ana María Matute;CALLE ISAAC ALBENIZ, 1 28019 MADRID;CARABANCHEL;11;SAN ISIDRO;113;438873.92;4472154.36;-3.7202936410904;40.3977521494866;[Biblioteca Ana María Matute][2258] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;22939.00586
9939;2023;1;2258;Centros culturales y bibliotecas;Biblioteca Ana María Matute;CALLE ISAAC ALBENIZ, 1 28019 MADRID;CARABANCHEL;11;SAN ISIDRO;113;438873.92;4472154.36;-3.7202936410904;40.3977521494866;[Biblioteca Ana María Matute][2258] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;361
9940;2023;1;2178;Centros culturales y bibliotecas;Biblioteca Ángel González;CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID;LATINA;10;ALUCHE;104;434962.85;4472100.21;-3.7663713097572;40.3969681670062;[Biblioteca Angel González][2178] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;11539.01074
9941;2023;1;2178;Centros culturales y bibliotecas;Biblioteca Ángel González;CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID;LATINA;10;ALUCHE;104;434962.85;4472100.21;-3.7663713097572;40.3969681670062;[Biblioteca Angel González][2178] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;357
9942;2023;1;2178;Centros culturales y bibliotecas;Biblioteca Ángel González;CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID;LATINA;10;ALUCHE;104;434962.85;4472100.21;-3.7663713097572;40.3969681670062;[Biblioteca Angel González][2178] Gas General;EXTERNO;Gas;Activa Interruptor Gral;kWh;2901.699951
9943;2023;1;1160;Centros culturales y bibliotecas;Biblioteca Dámaso Alonso;CALLE  MANUEL FERRERO,  1  28036  MADRID;CHAMARTIN;5;CASTILLA;56;441962.98;4479867.63;-3.684639631260018;40.467642023548;[Biblioteca Dámaso Alonso][1160] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;4552.300781
9944;2023;1;1160;Centros culturales y bibliotecas;Biblioteca Dámaso Alonso;CALLE  MANUEL FERRERO,  1  28036  MADRID;CHAMARTIN;5;CASTILLA;56;441962.98;4479867.63;-3.684639631260018;40.467642023548;[Biblioteca Dámaso Alonso][1160] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;5.099999905
9945;2023;1;2096;Centros culturales y bibliotecas;Biblioteca Eugenio Trías;PASEO FERNAN NUÑEZ, 24 28009 MADRID;RETIRO;3;LOS JERONIMOS;35;442401.74;4474247.41;-3.6796432754374946;40.41678861549688;[Biblioteca Eugenio Trías][2096] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;22807.00781
9946;2023;1;2096;Centros culturales y bibliotecas;Biblioteca Eugenio Trías;PASEO FERNAN NUÑEZ, 24 28009 MADRID;RETIRO;3;LOS JERONIMOS;35;442401.74;4474247.41;-3.6796432754374946;40.41678861549688;[Biblioteca Eugenio Trías][2096] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;6615
9947;2023;1;2096;Centros culturales y bibliotecas;Biblioteca Eugenio Trías;PASEO FERNAN NUÑEZ, 24 28009 MADRID;RETIRO;3;LOS JERONIMOS;35;442401.74;4474247.41;-3.6796432754374946;40.41678861549688;[Biblioteca Eugenio Trías][2096] Gas General;EXTERNO;Gas;;kWh;2561.799805
9948;2023;1;1763;Centros culturales y bibliotecas;Biblioteca Francisco Ayala;BULEVAR INDALECIO PRIETO, 21 28032 MADRID;VICALVARO;19;VALDEBERNARDO;192;447292.76;4472313.76;-3.6210706830025;40.3998728193385;[Biblioteca Francisco Ayala][1763] Electricidad General Biblioteca (calculado) v1;PROCESADO;Energía activa;;kWh;7185.780273
9949;2023;1;1763;Centros culturales y bibliotecas;Biblioteca Gabriel García Márquez;PLAZA  PUEBLO,  2  (CENTRO CULTURAL ORCASUR)  28041  MADRID;USERA;12;ORCASUR;122;440484.3;4468711.09;-3.7014543907797677;40.36697564023111;[Biblioteca Gabriel García Márquez][1095] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;14613.01172
9950;2023;1;1763;Centros culturales y bibliotecas;Biblioteca Gabriel García Márquez;PLAZA  PUEBLO,  2  (CENTRO CULTURAL ORCASUR)  28041  MADRID;USERA;12;ORCASUR;122;440484.3;4468711.09;-3.7014543907797677;40.36697564023111;[Biblioteca Gabriel García Márquez][1095] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;6375.01123
9951;2023;1;1208;Centros culturales y bibliotecas;Biblioteca Gerardo Diego;CALLE MONTE AYA, 12 28031 MADRID;VILLA DE VALLECAS;18;CASCO HISTORICO DE VALLECAS;181;447143.05;4469885.64;-3.6226612333620114;40.378016410030774;[Biblioteca Gerardo Diego][1208] Electricidad General;EXTERNO;Energía activa;;kWh;6697.006348
9954;2023;1;853;Centros culturales y bibliotecas;Biblioteca Gloria Fuertes;AVENIDA LOGROÑO, 179 28042 MADRID;BARAJAS;21;CORRALEJOS;215;449662.16;4479050.27;-3.5930771416345286;40.461008617871926;[Biblioteca Gloria Fuertes][0853] [B] Electricidad Biblioteca;PROCESADO;Energía activa;;kWh;3699.706543
9955;2023;1;1336;Centros culturales y bibliotecas;Biblioteca Huerta de la Salud;CALLE  MAR DE LAS ANTILLAS,  10  28033  MADRID;HORTALEZA;16;PINAR DEL REY;164;445262.4;4480710.3;-3.645755044643449;40.47527280832661;[Biblioteca Huerta de la Salud][1336] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;7040.5
9956;2023;1;1336;Centros culturales y bibliotecas;Biblioteca Huerta de la Salud;CALLE  MAR DE LAS ANTILLAS,  10  28033  MADRID;HORTALEZA;16;PINAR DEL REY;164;445262.4;4480710.3;-3.645755044643449;40.47527280832661;[Biblioteca Huerta de la Salud][1336] Silo;EXTERNO;Energía activa;;kWh;2313.400879
9958;2023;1;782;Centros culturales y bibliotecas;Biblioteca Iván de Vargas;CALLE  SAN JUSTO,  5  28005  MADRID;CENTRO;1;PALACIO;11;439792.03;4473955.1;-3.7096042005805345;40.41417035961479;[Biblioteca Iván de Vargas][0782] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;14513.00098
9960;2023;1;1526;Centros culturales y bibliotecas;Biblioteca José Hierro;CALLE MARIA SEVILLA DIAGO, 15 28022 MADRID;SAN BLAS - CANILLEJAS;20;ROSAS;205;448214.3;4476029.82;-3.610550602425999;40.433453540244685;[Biblioteca José Hierro][1526] Electricidad General;EXTERNO;Energía activa;;kWh;5828
9965;2023;1;1908;Centros culturales y bibliotecas;Biblioteca La Chata;CALLE GENERAL RICARDOS, 252 (Antiguo Mercado de Carabanchel) 28025 MADRID;CARABANCHEL;11;VISTA ALEGRE;114;436798.11;4470529.19;-3.7418670159222014;40.38324175605326;[Biblioteca La Chata][1908] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;15965.00098
9966;2023;1;1908;Centros culturales y bibliotecas;Biblioteca La Chata;CALLE GENERAL RICARDOS, 252 (Antiguo Mercado de Carabanchel) 28025 MADRID;CARABANCHEL;11;VISTA ALEGRE;114;436798.11;4470529.19;-3.7418670159222014;40.38324175605326;[Biblioteca La Chata][1908] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;564.5999756
9967;2023;1;509;Centros culturales y bibliotecas;Biblioteca La Elipa - Islas Filipinas;CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID;CIUDAD LINEAL;15;VENTAS;151;444705.59;4474960.04;-3.6512062299873125;40.4234957928842;[Biblioteca La Elipa - Islas Filipinas][0509] Electricidad Biblioteca;PROCESADO;Energía activa;;kWh;2507.018799
9968;2023;1;1912;Centros culturales y bibliotecas;Biblioteca Manuel Vázquez Montalbán;CALLE  FRANCOS RODRIGUEZ,  67  28039  MADRID;TETUAN;6;BELLAS VISTAS;61;439723.14;4478721.19;-3.7102571625135283;40.45726571066271;[Biblioteca Manuel Vázquez Montalbán][1912] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;17266
9970;2023;1;2204;Centros culturales y bibliotecas;Biblioteca María Lejárraga;C/ PRINCESA ÉBOLI, 29;HORTALEZA;16;VALDEFUENTES;166;444469;4482391;-3.65526174471725;40.4903531015737;[Biblioteca María Lejárraga][2204] Electricidad General Biblioteca;PROCESADO;Energía activa;;kWh;9563.736328
9971;2023;1;941;Centros culturales y bibliotecas;Biblioteca Mario Vargas Llosa;CALLE BARCELO, 4 28004 MADRID;CENTRO;1;JUSTICIA;14;440674.55;4475361.07;-3.6990826662067344;40.42683538680111;[Biblioteca Mario Vargas Llosa][0941] Electricidad General;EXTERNO;Energía activa;;kWh;12116.00391
9972;2023;1;941;Centros culturales y bibliotecas;Biblioteca Mario Vargas Llosa;CALLE BARCELO, 4 28004 MADRID;CENTRO;1;JUSTICIA;14;440674.55;4475361.07;-3.6990826662067344;40.42683538680111;[Biblioteca Mario Vargas Llosa][0941] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;6550.000488
9973;2023;1;850;Centros culturales y bibliotecas;Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444589.53;4473440.92;-3.6530587077141;40.4097421858525;[Biblioteca Miguel Delibes][0850] Electricidad Biblioteca;EXTERNO;Energía activa;;kWh;10973.00098
9976;2023;1;702;Centros culturales y bibliotecas;Biblioteca Pablo Neruda;CALLE ASCAO, 4 28017 MADRID;CIUDAD LINEAL;15;PUEBLO NUEVO;152;445565.18;4475620;-3.641334923876934;40.42963395178173;[Biblioteca Pablo Neruda][0702] Electricidad Biblioteca;PROCESADO;Energía activa;;kWh;4814.973145
9977;2023;1;20;Centros culturales y bibliotecas;Biblioteca Pío Baroja;CALLE ARGANDA, 12 28005 MADRID;ARGANZUELA;2;ACACIAS;22;439946.87;4472423.86;-3.7076765298843;40.4002580548243;[Biblioteca Pío Baroja][0020] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;2710.005615
9979;2023;1;20;Centros culturales y bibliotecas;Biblioteca Pío Baroja;CALLE ARGANDA, 12 28005 MADRID;ARGANZUELA;2;ACACIAS;22;439946.87;4472423.86;-3.7076765298843;40.4002580548243;[Biblioteca Pío Baroja][0020] Gas General;EXTERNO;Gas;Activa Interruptor Gral;kWh;2007.70105
9980;2023;1;143;Centros culturales y bibliotecas;CC Agustín Díaz;PASEO  COMANDANTE FORTEA,  42  28008  MADRID;MONCLOA - ARAVACA;9;CASA DE CAMPO;91;437868.72;4475465.62;-3.7321686184579326;40.4277336218081;[CC Agustín Díaz][0143] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;1693.89978
9981;2023;1;143;Centros culturales y bibliotecas;CC Agustín Díaz;PASEO  COMANDANTE FORTEA,  42  28008  MADRID;MONCLOA - ARAVACA;9;CASA DE CAMPO;91;437868.72;4475465.62;-3.7321686184579326;40.4277336218081;[CC Agustín Díaz][0143] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;837.0002441
9983;2023;1;396;Centros culturales y bibliotecas;CC Alberto Sánchez+Biblioteca Portazgo;CALLE  CANTALAPIEDRA,  11-14  28038  MADRID;PUENTE DE VALLECAS;13;NUMANCIA;136;444362.04;4471659.28;-3.6555665582515435;40.39366290171836;[CC Alberto Sánchez-Bib. Portazgo][0396] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;3914.700684
9986;2023;1;1880;Centros culturales y bibliotecas;CC Alfredo Kraus;GLORIETA  PRADERA DE VAQUERIZAS,  9  28035  MADRID ;FUENCARRAL - EL PARDO;8;MIRASIERRA;87;438860.87;4482488.14;-3.7215813956767936;40.49091933552307;[CC Alfredo Kraus][1880] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;9380.005859
9987;2023;1;1880;Centros culturales y bibliotecas;CC Alfredo Kraus;GLORIETA  PRADERA DE VAQUERIZAS,  9  28035  MADRID ;FUENCARRAL - EL PARDO;8;MIRASIERRA;87;438860.87;4482488.14;-3.7215813956767936;40.49091933552307;[CC Alfredo Kraus][1880] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;508
9994;2023;1;1093;Centros culturales y bibliotecas;CC Buero Vallejo y Biblioteca Canillejas;CALLE  BOLTAÑA,  27  28022  MADRID;SAN BLAS - CANILLEJAS;20;CANILLEJAS;207;448118;4477495.3;-3.6118056520396484;40.44649399643845;[CC Buero Vallejo y Biblioteca Canillejas][1093] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;7161.001465
9995;2023;1;1093;Centros culturales y bibliotecas;CC Buero Vallejo y Biblioteca Canillejas;CALLE  BOLTAÑA,  27  28022  MADRID;SAN BLAS - CANILLEJAS;20;CANILLEJAS;207;448118;4477495.3;-3.6118056520396484;40.44649399643845;[CC Buero Vallejo y Biblioteca Canillejas][1093] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;574
9997;2023;1;1106;Centros culturales y bibliotecas;CC Carril del Conde;CALLE  CARRIL DEL CONDE,  57  28043  MADRID;HORTALEZA;16;CANILLAS;163;444532.08;4479115.28;-3.654313795014318;40.460896485125076;[CC Carril del Conde][1106] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;15086.00195
9998;2023;1;1106;Centros culturales y bibliotecas;CC Carril del Conde;CALLE  CARRIL DEL CONDE,  57  28043  MADRID;HORTALEZA;16;CANILLAS;163;444532.08;4479115.28;-3.654313795014318;40.460896485125076;[CC Carril del Conde][1106] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;7519
10001;2023;1;88;Centros culturales y bibliotecas;CC Casa del Reloj;PASEO CHOPERA, 6 (Y 10) 28045 MADRID ;ARGANZUELA;2;CHOPERA;23;440576.01;4471800.21;-3.6990395103836233;40.39313831627641;[CC Casa del Reloj][0088] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;1.630986929
10002;2023;1;88;Centros culturales y bibliotecas;CC Casa del Reloj;PASEO CHOPERA, 6 (Y 10) 28045 MADRID ;ARGANZUELA;2;CHOPERA;23;440576.01;4471800.21;-3.6990395103836233;40.39313831627641;[CC Casa del Reloj][0088] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;25.15899849
10006;2023;1;850;Centros culturales y bibliotecas;CC Eduardo Chillida y Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444589.53;4473440.92;-3.6530587077141;40.4097421858525;[CC Eduardo Chillida y Biblioteca Miguel Delibes][1272] Interruptor General;EXTERNO;Energía activa;;kWh;25282.00586
10007;2023;1;850;Centros culturales y bibliotecas;CC Eduardo Chillida y Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444589.53;4473440.92;-3.6530587077141;40.4097421858525;[CC Eduardo Chillida y Biblioteca Miguel Delibes][1272] [B] Interruptor General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;2980.998779
10008;2023;1;2011;Centros culturales y bibliotecas;CC Eduardo Úrculo & Biblioteca María Zambrano;PLAZA DONOSO, 5 28029 MADRID;TETUAN;6;ALMENARA;64;441226.74;4480063.97;-3.697317069897467;40.46917467820605;[CC Eduardo Úrculo-Bib. María Zambrano][2011] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;37686.06641
10009;2023;1;2011;Centros culturales y bibliotecas;CC Eduardo Úrculo & Biblioteca María Zambrano;PLAZA DONOSO, 5 28029 MADRID;TETUAN;6;ALMENARA;64;441226.74;4480063.97;-3.697317069897467;40.46917467820605;[CC Eduardo Úrculo-Bib. María Zambrano][2011] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;12648.03418
10010;2023;1;2011;Centros culturales y bibliotecas;CC Eduardo Úrculo & Biblioteca María Zambrano;PLAZA DONOSO, 5 28029 MADRID;TETUAN;6;ALMENARA;64;441226.74;4480063.97;-3.697317069897467;40.46917467820605;[CC Eduardo Úrculo-Bib. María Zambrano][2011] Gas General;EXTERNO;Gas;;kWh;6080.155273
10011;2023;1;1028;Centros culturales y bibliotecas;CC El Madroño + Bib. Vicálvaro;CALLE  VILLARDONDIEGO,  36  28032  MADRID;VICALVARO;19;CASCO HISTORICO DE VICALVARO;191;448384.22;4472915.3;-3.6067251462782606;40.405723430071895;[CC El Madroño-Bib. Vicálvaro][1028] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;13757.00781
10012;2023;1;1028;Centros culturales y bibliotecas;CC El Madroño + Bib. Vicálvaro;CALLE  VILLARDONDIEGO,  36  28032  MADRID;VICALVARO;19;CASCO HISTORICO DE VICALVARO;191;448384.22;4472915.3;-3.6067251462782606;40.405723430071895;[CC El Madroño-Bib. Vicálvaro][1028] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;164
10013;2023;1;1028;Centros culturales y bibliotecas;CC El Madroño + Bib. Vicálvaro;CALLE  VILLARDONDIEGO,  36  28032  MADRID;VICALVARO;19;CASCO HISTORICO DE VICALVARO;191;448384.22;4472915.3;-3.6067251462782606;40.405723430071895;[CC El Madroño-Bib. Vicálvaro][1028] Gas General;EXTERNO;Gas;;kWh;3749.903809
10014;2023;1;1017;Centros culturales y bibliotecas;CC El Torito;AVENIDA MORATALAZ, 130 28030 MADRID;MORATALAZ;14;VINATEROS;146;445135.88;4473047.36;-3.645480705416855;40.40627804229188;[CC El Torito][1017] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;4304.999512
10016;2023;1;1017;Centros culturales y bibliotecas;CC El Torito;AVENIDA MORATALAZ, 130 28030 MADRID;MORATALAZ;14;VINATEROS;146;445135.88;4473047.36;-3.645480705416855;40.40627804229188;[CC El Torito][1017] Gas General;EXTERNO;Gas;;kWh;2515.768799
10017;2023;1;895;Centros culturales y bibliotecas;CC Federico Chueca;CALLE  BENITA ÁVILA,  17  28043  MADRID;HORTALEZA;16;CANILLAS;163;444888.1;4479585.4;-3.65007264334629;40.46511484220599;[CC Federico Chueca][0895] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;2479.100098
10019;2023;1;1073;Centros culturales y bibliotecas;CC Fernando de los Ríos Y Biblioteca Aluche;CALLE  CAMARENA,  10  28047  MADRID;LATINA;10;ALUCHE;104;435820.47;4471927.38;-3.7557257281421474;40.39583722701424;[CC Fernando de los Ríos][1073] Interruptor General Activa CGBT Zona B;EXTERNO;Energía activa;;kWh;17823.00391
10020;2023;1;1073;Centros culturales y bibliotecas;CC Fernando de los Ríos Y Biblioteca Aluche;CALLE  CAMARENA,  10  28047  MADRID;LATINA;10;ALUCHE;104;435820.47;4471927.38;-3.7557257281421474;40.39583722701424;[CC Fernando de los Ríos][1073] [B] Interruptor General Reactiva CGBT Zona B;EXTERNO;Energía Reactiva;;kVArh;36931.01172
10027;2023;1;666;Centros culturales y bibliotecas;CC Hortaleza;CALLE  SANTA VIRGILIA,  15  28033  MADRID ;HORTALEZA;16;PINAR DEL REY;164;445627.6;4480911.3;-3.641464889372545;40.47710776171696;[CC Hortaleza][0666] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;4393.199707
10028;2023;1;666;Centros culturales y bibliotecas;CC Hortaleza;CALLE  SANTA VIRGILIA,  15  28033  MADRID ;HORTALEZA;16;PINAR DEL REY;164;445627.6;4480911.3;-3.641464889372545;40.47710776171696;[CC Hortaleza][0666] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;1421.60022
10029;2023;1;666;Centros culturales y bibliotecas;CC Hortaleza;CALLE  SANTA VIRGILIA,  15  28033  MADRID ;HORTALEZA;16;PINAR DEL REY;164;445627.6;4480911.3;-3.641464889372545;40.47710776171696;[CC Hortaleza][0666] Gas General;EXTERNO;Gas;;kWh;3003
10030;2023;1;2074;Centros culturales y bibliotecas;CC José Luis López Vázquez;CALLE  FEBRERO,  4  28022  MADRID;SAN BLAS - CANILLEJAS;20;REJAS;206;451675;4477517.4;-3.5698646013736743;40.44690731888909;[CC José Luis López Vázquez][2074] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;13527.01172
10031;2023;1;2074;Centros culturales y bibliotecas;CC José Luis López Vázquez;CALLE  FEBRERO,  4  28022  MADRID;SAN BLAS - CANILLEJAS;20;REJAS;206;451675;4477517.4;-3.5698646013736743;40.44690731888909;[CC José Luis López Vázquez][2074] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;1307
10034;2023;1;1029;Centros culturales y bibliotecas;CC Julio Cortázar;CALLE  ANTONIO MACHADO,  20  28035  MADRID;MONCLOA - ARAVACA;9;VALDEZARZA;94;439050.4;4479824.3;-3.7189495163595185;40.4668588125205;[CC Julio Cortázar][1029] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;4660.998535
10035;2023;1;1029;Centros culturales y bibliotecas;CC Julio Cortázar;CALLE  ANTONIO MACHADO,  20  28035  MADRID;MONCLOA - ARAVACA;9;VALDEZARZA;94;439050.4;4479824.3;-3.7189495163595185;40.4668588125205;[CC Julio Cortázar][1029] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;196.8004456
10039;2023;1;288;Centros culturales y bibliotecas;CC La Vaguada;AVENIDA  MONFORTE DE LEMOS, 38 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;439890.74;4481167.14;-3.7091651558876;40.4790171574762;[CC La Vaguada] [0288] Consumo General;EXTERNO;Energía activa;Activa Interruptor Gral;kWh;18504.01367
10041;2023;1;1777;Centros culturales y bibliotecas;CC Las Californias;CALLE  LUIS PEIDRO,  2  28007  MADRID;RETIRO;3;ADELFAS;32;442868.5;4472061.8;-3.6732178660858015;40.3972017655311;[CC Las Californias][1777] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;9498
10042;2023;1;1777;Centros culturales y bibliotecas;CC Las Californias;CALLE  LUIS PEIDRO,  2  28007  MADRID;RETIRO;3;ADELFAS;32;442868.5;4472061.8;-3.6732178660858015;40.3972017655311;[CC Las Californias][1777] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;1924.001099
10044;2023;1;1045;Centros culturales y bibliotecas;CC Lavapiés;CALLE  OLIVAR,  46  28012  MADRID;CENTRO;1;EMBAJADORES;12;440547.8;4473482.4;-3.700694040366881;40.40983712884801;[CC Lavapiés][1045] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;3426.400146
10047;2023;1;2095;Centros mixtos;CC Lope de Vega -  Ag. Empleo;CALLE  CONCEJO DE TEVERGA,  1  28053  MADRID;PUENTE DE VALLECAS;13;ENTREVIAS;131;443005.25;4470864.79;-3.6709723146411886;40.38641356447425;[CC Lope de Vega - Ag. Empleo][2095] Interruptor General (Activa);EXTERNO;Energía activa;;kWh;26802.00781
10048;2023;1;2095;Centros mixtos;CC Lope de Vega -  Ag. Empleo;CALLE  CONCEJO DE TEVERGA,  1  28053  MADRID;PUENTE DE VALLECAS;13;ENTREVIAS;131;443005.25;4470864.79;-3.6709723146411886;40.38641356447425;[CC Lope de Vega - Ag. Empleo][2095] [B] Interruptor General (Reactiva)_;EXTERNO;Energía Reactiva;;kVArh;1563.293945
